id,term,definition,source,url_source,explanation,source_explanation,url_source_explanation,key
5976,FNFM,Fichier National du Faux Monnayage,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fnfmfichiernationaldufauxmonnayage
3219,FNG,Fonds national de gérontologie,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fngfondsnationaldegérontologie
3220,FNGCA,Fonds de garantie des calamités agricoles,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fngcafondsdegarantiedescalamitésagricoles
3221,FNGS,Ancienne appellation de AGS : Fonds National de Garantie des Salaires,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fngsancienneappellationdeagsfondsnationaldegarantiedessalaires
3222,FNH,Fonds national de l’habitat,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnhfondsnationaldelhabitat
3223,FNHR,Fédération nationale de l’habitat rural,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnhrfédérationnationaledelhabitatrural
3212,FNI,Forces nucléaires intermédiaires,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fniforcesnucléairesintermédiaires
5977,FNIADA,Fichier National des Interdits d'Acquisition et de Détention d'Armes,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fniadafichiernationaldesinterditsdacquisitionetdedétentiondarmes
5978,FNIS,Fichier National des Interdits de Stade,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fnisfichiernationaldesinterditsdestade
3226,FNISASIC,Fédération Nationale Des Institutions Sanitaires Et D’action Sociale D’inspiration Chrétienne,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnisasicfédérationnationaledesinstitutionssanitairesetdactionsocialedinspirationchrétienne
3227,FNLC,Front national de libération de la Corse,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnlcfrontnationaldelibérationdelacorse
3228,FNMF,Fédération Nationale de la Mutualité Française,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnmffédérationnationaledelamutualitéfrançaise
3229,FNMIP,"Fédération nationale des malades, infirmes et paralysés",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnmipfédérationnationaledesmalades
3230,FNOPHLM,Fédération Nationale des Offices Publics d’HLM,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnophlmfédérationnationaledesofficespublicsdhlm
3231,FNORS,Fédération Nationale des Observatoires Régionaux de la Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnorsfédérationnationaledesobservatoiresrégionauxdelasanté
5979,FNOS,Fichier National d'Objectifs en matière de Stupéfiants,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fnosfichiernationaldobjectifsenmatièredestupéfiants
3232,FNP,Fonds national de péréquation,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnpfondsnationaldepéréquation
5980,FNPC,Fichier National des Permis de Conduire,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fnpcfichiernationaldespermisdeconduire
3233,FNPEIS,Fonds National de Prévention d’Éducation et d’Information Sanitaires,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnpeisfondsnationaldepréventiondéducationetdinformationsanitaires
3224,FNPF,Fédération nationale de la presse française.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fnpffédérationnationaledelapressefrançaise
3225,FNPF,Fonds national des prestations familiales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnpffondsnationaldesprestationsfamiliales
3236,FNPS,Fichier National des Professionnels de Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnpsfichiernationaldesprofessionnelsdesanté
3234,FNS,Fonds national de la science,Keratocone,https://www.keratocone.net/acronymes.html,,,,fnsfondsnationaldelascience
3235,FNS,Fonds national de solidarité,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnsfondsnationaldesolidarité
3240,FNSAGA,Fédération nationale des syndicats d'agents généraux d'assurance,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fnsagafédérationnationaledessyndicatsdagentsgénérauxdassurance
3241,FNSAHLM,Fédération Nationale des sociétés d’HLM,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnsahlmfédérationnationaledessociétésdhlm
3239,FNSE,Fonds national de solidarité pour l'eau,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnsefondsnationaldesolidaritépourleau
3242,FNSEA,Fédération nationale des syndicats d'exploitants agricoles,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnseafédérationnationaledessyndicatsdexploitantsagricoles
3246,FNSEM,Fédération nationale des sociétés d'économie mixte.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fnsemfédérationnationaledessociétésdéconomiemixte
3245,FNSP,Fondation nationale des sciences politiques,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnspfondationnationaledessciencespolitiques
3249,FNSSS,Fédération nationale des services sociaux spécialisés de protection de l’enfance et de l’adolescence en danger,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fnsssfédérationnationaledesservicessociauxspécialisésdeprotectiondelenfanceetdeladolescenceendanger
3250,FNTP,Fédération nationale des travaux publics.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fntpfédérationnationaledestravauxpublics
3251,FNUAP,Fonds des Nations unies pour les activités en matière de population,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnuapfondsdesnationsuniespourlesactivitésenmatièredepopulation
3252,FNUD,Fonds des nations unies pour le développement.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fnudfondsdesnationsuniespourledéveloppement
3253,FNULAD,Fonds des Nations unies pour la lutte antidrogue,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fnuladfondsdesnationsuniespourlalutteantidrogue
3248,FO,Force ouvrière,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,foforceouvrière
3254,FO,Foyer Occupationnel,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fofoyeroccupationnel
3257,FOA,Foyer Occupationnel pour Adultes,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,foafoyeroccupationnelpouradultes
3258,FOL,Fédération des oeuvres laïques,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,folfédérationdesoeuvreslaïques
5981,FOLE,"Franchissement, Observation, Liens, Effraction",Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,folefranchissement
5982,FOMECBLOT,"Fond et forme, Ombres, Mouvement, Éclats, Couleurs, Bruit, Lumières, Odeurs, Traces",Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fomecblotfondetforme
5983,FOMECS,"Forme, Ombre, Mouvement, Éclats, Couleurs, Silence",Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fomecsforme
3259,FONGECIF,Fonds pour la gestion du congé individuel de formation,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fongeciffondspourlagestionducongéindividueldeformation
3260,FONGEFOR,Fonds national de gestion paritaire de la formation professionnelle continue,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fongeforfondsnationaldegestionparitairedelaformationprofessionnellecontinue
3255,FONJEP,Fonds de coopération de la jeunesse et de l'éducation populaire,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fonjepfondsdecoopérationdelajeunesseetdeléducationpopulaire
3263,FONPEL,Fonds de pension des élus locaux,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fonpelfondsdepensiondeséluslocaux
3264,FOPIM,Fonds de promotion de l'information médicale et médico-économique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fopimfondsdepromotiondelinformationmédicaleetmédicoéconomique
3265,FOREC,Fonds de financement de la réforme des cotisations patronales de sécurité sociale,Sénat,https://www.senat.fr/histoire/sigles.html,,,,forecfondsdefinancementdelaréformedescotisationspatronalesdesécuritésociale
3261,FORMA,Fonds d'orientation et de régularisation des marchés agricoles,Sénat,https://www.senat.fr/histoire/sigles.html,,,,formafondsdorientationetderégularisationdesmarchésagricoles
3268,FORS,Fondation pour la recherche sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,forsfondationpourlarecherchesociale
3269,FOST,Force océanique stratégique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fostforceocéaniquestratégique
3270,FOT,Foyer Opérationnelle Thérapeutique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fotfoyeropérationnellethérapeutique
5984,FOVeS,Fichiers des Objets et Véhicules Signalés,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fovesfichiersdesobjetsetvéhiculessignalés
3266,FPA,Formation professionnelle des adultes,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fpaformationprofessionnelledesadultes
3267,FPA,Foyer de personnes âgées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fpafoyerdepersonnesâgées
3271,FPC,Formation professionnelle continue,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fpcformationprofessionnellecontinue
3272,FPC,Formation Professionnelle Conventionnelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fpcformationprofessionnelleconventionnelle
5985,FPC,Fiche de Prise en Compte,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fpcfichedepriseencompte
3275,FPE,Fonction publique de l’État,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,fpefonctionpubliquedelétat
3278,FPH,Fonction publique hospitalière,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,fphfonctionpubliquehospitalière
3281,FPIL,Formation Professionnelle d’Initiative Locale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fpilformationprofessionnelledinitiativelocale
3282,FPNRF,Fédération des parcs naturels régionaux de France,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fpnrffédérationdesparcsnaturelsrégionauxdefrance
3283,FPPC,Finalité Principale de Prise en Charge,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fppcfinalitéprincipaledepriseencharge
3284,FPPSE,"Formation professionnelle, de la promotion sociale et de l’emploi",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fppseformationprofessionnelle
5986,FPR,Fichier des Personnes Recherchées,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fprfichierdespersonnesrecherchées
3285,FPRNM,Fonds de prévention des risques naturels majeurs,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,fprnmfondsdepréventiondesrisquesnaturelsmajeurs
3286,FPSPP,Fond Paritaire De Sécurisation Des Parcours Professionnels,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fpsppfondparitairedesécurisationdesparcoursprofessionnels
3287,FPT,Fonction publique territoriale,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,fptfonctionpubliqueterritoriale
3291,FPTA,Fonds de péréquation des transports aériens,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fptafondsdepéréquationdestransportsaériens
3292,FR2,France 2,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fr2france2
3293,FR3,France 3,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fr3france3
3294,FRAC,Fonds régionaux d'art contemporain,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fracfondsrégionauxdartcontemporain
5987,FRAD,Formateur Relais Anti-Drogues,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fradformateurrelaisantidrogues
3295,FRAFP,Fonds régional de l’apprentissage et de formation professionnelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,frafpfondsrégionaldelapprentissageetdeformationprofessionnelle
3289,FRAFU,Fonds régional d'aménagement foncier et urbain,Sénat,https://www.senat.fr/histoire/sigles.html,,,,frafufondsrégionaldaménagementfonciereturbain
3298,FRAMEE,Fonds régional d'aide à la maîtrises de l'énergie et de l'environnement.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,frameefondsrégionaldaideàlamaîtrisesdelénergieetdelenvironnement
3299,FRDE,Fonds régionaux pour le développement et l'emploi,Sénat,https://www.senat.fr/histoire/sigles.html,,,,frdefondsrégionauxpourledéveloppementetlemploi
5988,FREE,Formateur Relais Environnement et Écologie,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,freeformateurrelaisenvironnementetécologie
3300,FRILE,Fonds régional d'aide aux initiatives locales pour l'emploi,Sénat,https://www.senat.fr/histoire/sigles.html,,,,frilefondsrégionaldaideauxinitiativeslocalespourlemploi
3296,FRR,Fonds de réserve pour les retraites,Sénat,https://www.senat.fr/histoire/sigles.html,,,,frrfondsderéservepourlesretraites
5989,FRTI,Formateur Relais Travail Illégal,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,frtiformateurrelaistravailillégal
3303,FRU,Fonds pour le renouvellement urbain,Sénat,https://www.senat.fr/histoire/sigles.html,,,,frufondspourlerenouvellementurbain
3304,FRUP,Fondation reconnue d'utilité publique,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,frupfondationreconnuedutilitépublique
3305,FSAI,Fonds spécial d'adaptation industrielle,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsaifondsspécialdadaptationindustrielle
5990,FSDRF,Fichier des Sans Domicile ni Résidence Fixe,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fsdrffichierdessansdomicilenirésidencefixe
3301,FSE,Feuilles de Soins Electronique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fsefeuillesdesoinselectronique
3302,FSE,Fonds social européen,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsefondssocialeuropéen
3307,FSGT,Fonds spécial de grands travaux,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsgtfondsspécialdegrandstravaux
3311,FSI,Fond Spécial Invalidité,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fsifondspécialinvalidité
3309,FSIR,Fonds spécial d'intervention routière,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsirfondsspécialdinterventionroutière
5991,FSJ,Feuille de Service Journalier,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fsjfeuilledeservicejournalier
3313,FSL,Fonds de solidarité pour le logement,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fslfondsdesolidaritépourlelogement
3318,FSO,Forfait Salle d’Opération,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fsoforfaitsalledopération
3319,FSP,Fonds de solidarité prioritaire,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fspfondsdesolidaritéprioritaire
3320,FSPF,Fédération des Syndicats Pharmaceutiques de France,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fspffédérationdessyndicatspharmaceutiquesdefrance
3321,FSPOEIE,Fonds spécial des pensions des ouvriers des établissements industriels de l'État,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,fspoeiefondsspécialdespensionsdesouvriersdesétablissementsindustrielsdelétat
3322,FSPVA,Fond De Solidarité Et De Promotion De La Vie Associative,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fspvafonddesolidaritéetdepromotiondelavieassociative
3323,FSRIF,Fonds de solidarité des communes de la région Ile-de-France,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsriffondsdesolidaritédescommunesdelarégioniledefrance
3316,FSU,Fédération syndicale unitaire,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,fsufédérationsyndicaleunitaire
3317,FSU,Fonds Social Urbain,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fsufondssocialurbain
3324,FSV,Fonds de solidarité vieillesse,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsvfondsdesolidaritévieillesse
3326,FSV,Fonds social vieillesse,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fsvfondssocialvieillesse
3329,FT,France Télécom,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf,,,,ftfrancetélécom
3330,FTAP,Fonds de transformation de l’action publique,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,ftapfondsdetransformationdelactionpublique
3327,FTM,Foyer de travailleurs migrants,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,ftmfoyerdetravailleursmigrants
3328,FTM,France télécoms mobile.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,ftmfrancetélécomsmobile
3333,FUP,Fonds unique de péréquation des fonds de la formation professionnelle continue,Sénat,https://www.senat.fr/histoire/sigles.html,,,,fupfondsuniquedepéréquationdesfondsdelaformationprofessionnellecontinue
3334,FUS,Fond d’Urgence Sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fusfonddurgencesociale
3335,FV,Foyer de Vie,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,fvfoyerdevie
5992,FVV,Fichier des Véhicules Volés,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,fvvfichierdesvéhiculesvolés
3044,Feclad,Fédération des centres labellisés pour les anomalies du développement,Keratocone,https://www.keratocone.net/acronymes.html,,,,fecladfédérationdescentreslabelliséspourlesanomaliesdudéveloppement
5993,GAC,Groupe d'Analyse Comportemental,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gacgroupedanalysecomportemental
5994,GAD,Groupe Anti-Délinquance,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gadgroupeantidélinquance
3331,GAEC,Groupement agricole d'exploitation en commun,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gaecgroupementagricoledexploitationencommun
3338,GAFAM,Google Apple Facebook Amazon Microsoft,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,gafamgoogleapplefacebookamazonmicrosoft
3336,GAFI,Groupe d'action financière internationale,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gafigroupedactionfinancièreinternationale
3341,GALCOB,Groupement Local du Cente Ouest Bretagne,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,galcobgroupementlocalducenteouestbretagne
3342,GAMSAU,Groupe de recherche pour l'application de méthodes scientifiques à l'architecture et à l'urbanisme.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gamsaugroupederecherchepourlapplicationdeméthodesscientifiquesàlarchitectureetàlurbanisme
3343,GANIL,Grand accélérateur national d'ions lourds,Sénat,https://www.senat.fr/histoire/sigles.html,,,,ganilgrandaccélérateurnationaldionslourds
3344,GAP,Groupe d’action psychopédagogique (voir aussi GAPP et aussi la nouvelle appellation RASED),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gapgroupedactionpsychopédagogiquevoiraussigappetaussilanouvelleappellationrased
3340,GAPP,Groupe d'aide psychopédagogique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gappgroupedaidepsychopédagogique
3347,GARESC,Groupe Allier De Ressources En Education à La Santé Et à La Citoyenneté,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,garescgroupeallierderessourceseneducationàlasantéetàlacitoyenneté
3345,GATT,General agreement on tariffs and trade (Accord général sur les tarifs douaniers et le commerce),Sénat,https://www.senat.fr/histoire/sigles.html,,,,gattgeneralagreementontariffsandtradeaccordgénéralsurlestarifsdouaniersetlecommerce
5995,GAV,Gendarme Adjoint Volontaire ou Garde À Vue,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gavgendarmeadjointvolontaireougardeàvue
3350,GBEA,Guide de Bonne Exécution des Analyses de biologie médicale,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,gbeaguidedebonneexécutiondesanalysesdebiologiemédicale
5996,GBGM,Groupement Blindé de la Gendarmerie Mobile,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gbgmgroupementblindédelagendarmeriemobile
5997,GC,Groupe de Commandement,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gcgroupedecommandement
3351,GCA,Groupe des Classes-Ateliers,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gcagroupedesclassesateliers
3352,GCB,Génie civil du bâtiment.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gcbgéniecivildubâtiment
3353,GCCQ,Groupe de Coordination pour la Construction de la Qualité.,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,gccqgroupedecoordinationpourlaconstructiondelaqualité
3354,GCS,Groupement de Coopération Sanitaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gcsgroupementdecoopérationsanitaire
3355,GCSMS,Groupement de Coopération Sociale et Médico-Sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gcsmsgroupementdecoopérationsocialeetmédicosociale
3356,GCVN,Goupe central des villes nouvelles.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,gcvngoupecentraldesvillesnouvelles
5998,GD,Gendarmerie Départementale,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gdgendarmeriedépartementale
3348,GDF,Gaz de France,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gdfgazdefrance
3360,GDR,Gestion Du Risque,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gdrgestiondurisque
3361,GEA,Gestion et Administration des Entreprises,Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique,,,,geagestionetadministrationdesentreprises
5999,GEA,Gestion des Événements d'Ampleur,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,geagestiondesévénementsdampleur
3362,GECT,Groupement européen de coopération territoriale,Sénat,https://www.senat.fr/histoire/sigles.html,,,,gectgroupementeuropéendecoopérationterritoriale
3363,GEIDE,Gestion électronique et informatique des documents,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,geidegestionélectroniqueetinformatiquedesdocuments
3358,GEIE,Groupement européen d'intérêt économique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,geiegroupementeuropéendintérêtéconomique
3366,GEIP,Groupe européen indépendant de programmes,Sénat,https://www.senat.fr/histoire/sigles.html,,,,geipgroupeeuropéenindépendantdeprogrammes
3364,GEIQ,Groupement d'employeurs pour l'insertion et la qualification,Sénat,https://www.senat.fr/histoire/sigles.html,,,,geiqgroupementdemployeurspourlinsertionetlaqualification
6000,GELAC,Groupement d'Enquête et de Lutte Anti-Cambriolage,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gelacgroupementdenquêteetdelutteanticambriolage
3369,GELD,Groupe d'études et de lutte contre les discriminations,Sénat,https://www.senat.fr/histoire/sigles.html,,,,geldgroupedétudesetdeluttecontrelesdiscriminations
3367,GEM,Groupe d’Entraide Mutuelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,gemgroupedentraidemutuelle
3368,GEM,Groupes d’Etude des Marchés (de l’observatoire économique de l’achat public),marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm,,,,gemgroupesdetudedesmarchésdelobservatoireéconomiquedelachatpublic
6001,GEMS,Gendarme Enquêteur en Milieu Souterrain,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,gemsgendarmeenquêteurenmilieusouterrain
